,tracks,track_id,genre_top,genre_top_cat
45992,1,67412,Rock,7
46021,6,67457,Experimental,1
46033,13,67470,Electronic,0
46056,10,67500,Experimental,1
46108,3,67553,Electronic,0
46111,3,67556,Rock,7
46112,3,67557,Rock,7
46113,3,67558,Rock,7
46149,4,67597,Folk,2
46150,4,67598,Folk,2
46152,4,67600,Folk,2
46184,4,67637,Electronic,0
46185,4,67638,Electronic,0
46186,4,67639,Electronic,0
46187,4,67640,Electronic,0
46205,14,67660,Rock,7
46206,14,67661,Rock,7
46211,2,67673,Rock,7
46223,32,67707,Experimental,1
46272,1,67760,Pop,6
46275,4,67763,Folk,2
46276,4,67764,Folk,2
46277,4,67765,Folk,2
46278,4,67766,Folk,2
46293,13,67784,Hip-Hop,3
46302,13,67793,Hip-Hop,3
46311,15,67829,Experimental,1
46463,4,68353,Pop,6
46464,4,68354,Pop,6
46465,4,68355,Pop,6
46466,4,68356,Pop,6
46507,1,68404,Rock,7
46508,4,68407,Experimental,1
46511,4,68410,Experimental,1
46545,6,68444,Electronic,0
46613,6,68531,Hip-Hop,3
46618,45,68536,Experimental,1
46619,45,68537,Experimental,1
46620,45,68538,Experimental,1
46621,45,68539,Experimental,1
46622,45,68540,Experimental,1
46623,45,68541,Experimental,1
46625,45,68543,Experimental,1
46627,45,68549,Experimental,1
46628,45,68551,Experimental,1
46632,45,68573,Experimental,1
46638,45,68579,Experimental,1
46641,8,68582,Electronic,0
46646,8,68587,Electronic,0
46651,14,68592,Hip-Hop,3
46659,14,68600,Hip-Hop,3
46660,14,68601,Hip-Hop,3
46711,4,68680,Electronic,0
46713,4,68682,Electronic,0
46714,4,68683,Electronic,0
46774,6,68820,Rock,7
46775,6,68821,Rock,7
46791,8,68837,Folk,2
46792,8,68838,Folk,2
46793,8,68839,Folk,2
46794,8,68840,Folk,2
46795,8,68841,Folk,2
46796,8,68842,Folk,2
46797,8,68843,Folk,2
46798,8,68844,Folk,2
46805,13,68851,Folk,2
46806,13,68852,Folk,2
46807,13,68853,Folk,2
46808,13,68854,Folk,2
46813,13,68860,Folk,2
46814,13,68861,Folk,2
46815,13,68862,Folk,2
46822,8,68869,Experimental,1
46825,8,68872,Experimental,1
46828,8,68875,Experimental,1
46844,9,68891,Electronic,0
46845,9,68892,Electronic,0
46846,9,68893,Electronic,0
46847,9,68894,Electronic,0
46848,9,68895,Electronic,0
46849,9,68896,Electronic,0
46850,9,68897,Electronic,0
46851,9,68898,Electronic,0
46852,9,68899,Electronic,0
46862,10,68909,Rock,7
46932,8,69001,Experimental,1
46933,8,69002,Experimental,1
47021,1,69170,Electronic,0
47032,13,69181,Pop,6
47033,13,69182,Pop,6
47037,13,69188,Pop,6
47041,19,69193,Electronic,0
47042,19,69194,Electronic,0
47043,19,69195,Electronic,0
47044,19,69196,Electronic,0
47045,19,69197,Electronic,0
47046,19,69198,Electronic,0
47047,19,69199,Electronic,0
47048,19,69200,Electronic,0
47049,19,69201,Electronic,0
47050,19,69202,Electronic,0
47051,19,69203,Electronic,0
47052,19,69204,Electronic,0
47053,19,69205,Electronic,0
47054,19,69206,Electronic,0
47055,19,69207,Electronic,0
47056,19,69208,Electronic,0
47057,19,69209,Electronic,0
47058,19,69210,Electronic,0
47059,19,69211,Electronic,0
47067,3,69221,Electronic,0
47068,3,69222,Electronic,0
47069,3,69223,Electronic,0
47128,6,69303,Experimental,1
47268,11,69554,Hip-Hop,3
47269,11,69555,Hip-Hop,3
47275,11,69561,Hip-Hop,3
47277,11,69563,Hip-Hop,3
47278,11,69564,Hip-Hop,3
47281,6,69567,Folk,2
47365,17,69682,Experimental,1
47394,9,69723,Rock,7
47397,9,69726,Rock,7
47398,9,69727,Rock,7
47403,9,69732,Electronic,0
47415,4,69744,Pop,6
47416,4,69745,Pop,6
47417,4,69746,Pop,6
47418,4,69747,Pop,6
47424,8,69761,Folk,2
47425,8,69762,Folk,2
47426,8,69763,Folk,2
47427,8,69764,Folk,2
47428,8,69765,Folk,2
47429,8,69766,Folk,2
47430,8,69767,Folk,2
47431,8,69768,Folk,2
47441,1,69781,Rock,7
47444,11,69784,Experimental,1
47445,11,69785,Experimental,1
47447,11,69787,Experimental,1
47448,11,69788,Experimental,1
47449,11,69789,Experimental,1
47450,11,69791,Experimental,1
47451,11,69792,Experimental,1
47452,11,69793,Experimental,1
47457,11,69798,Experimental,1
47472,7,69822,Hip-Hop,3
47473,7,69823,Hip-Hop,3
47474,7,69824,Hip-Hop,3
47475,7,69825,Hip-Hop,3
47476,7,69826,Hip-Hop,3
47477,7,69827,Hip-Hop,3
47478,7,69828,Hip-Hop,3
47480,7,69830,Hip-Hop,3
47483,7,69833,Hip-Hop,3
47523,6,69904,Hip-Hop,3
47562,10,69947,Rock,7
47564,10,69949,Rock,7
47582,12,69985,Electronic,0
47599,4,70002,Experimental,1
47602,4,70005,Experimental,1
47735,12,70174,Experimental,1
47766,3,70206,Hip-Hop,3
47767,3,70207,Hip-Hop,3
47768,3,70208,Hip-Hop,3
47847,5,70299,Electronic,0
47848,5,70300,Electronic,0
47849,5,70301,Electronic,0
47850,5,70302,Electronic,0
47851,5,70303,Electronic,0
47890,13,70402,Rock,7
47891,13,70403,Rock,7
47897,13,70409,Rock,7
47904,4,70423,Pop,6
47905,4,70424,Pop,6
47906,4,70425,Pop,6
47907,4,70426,Pop,6
48069,7,70654,Hip-Hop,3
48070,7,70655,Hip-Hop,3
48072,7,70657,Hip-Hop,3
48075,7,70660,Hip-Hop,3
48133,8,70768,Hip-Hop,3
48135,8,70770,Hip-Hop,3
48137,8,70772,Hip-Hop,3
48138,8,70773,Hip-Hop,3
48139,8,70774,Hip-Hop,3
48140,8,70775,Hip-Hop,3
48164,5,70813,Rock,7
48196,7,70873,Pop,6
48198,7,70875,Pop,6
48201,7,70878,Pop,6
48202,7,70879,Pop,6
48370,11,71096,Electronic,0
48406,1,71133,Folk,2
48427,12,71157,Hip-Hop,3
48428,12,71158,Hip-Hop,3
48440,4,71172,Hip-Hop,3
48441,4,71173,Hip-Hop,3
48442,4,71174,Hip-Hop,3
48443,4,71175,Hip-Hop,3
48465,9,71216,Hip-Hop,3
48474,8,71225,Hip-Hop,3
48477,8,71228,Hip-Hop,3
48479,8,71230,Hip-Hop,3
48480,8,71231,Hip-Hop,3
48481,16,71240,Hip-Hop,3
48482,16,71241,Hip-Hop,3
48483,16,71242,Hip-Hop,3
48484,16,71243,Hip-Hop,3
48485,16,71244,Hip-Hop,3
48486,16,71245,Hip-Hop,3
48487,16,71246,Hip-Hop,3
48488,16,71247,Hip-Hop,3
48489,16,71248,Hip-Hop,3
48490,16,71249,Hip-Hop,3
48491,16,71250,Hip-Hop,3
48492,16,71251,Hip-Hop,3
48493,16,71252,Hip-Hop,3
48494,16,71253,Hip-Hop,3
48495,16,71254,Hip-Hop,3
48496,16,71255,Hip-Hop,3
48514,7,71276,Rock,7
48541,2,71303,Rock,7
48542,2,71304,Rock,7
48603,11,71371,Rock,7
48604,11,71372,Rock,7
48652,10,71420,Electronic,0
48732,15,71503,Electronic,0
48735,15,71506,Electronic,0
48736,15,71507,Electronic,0
48737,15,71508,Electronic,0
48738,15,71509,Electronic,0
48739,15,71510,Electronic,0
48740,15,71511,Electronic,0
48741,15,71512,Electronic,0
48742,15,71513,Electronic,0
48743,15,71514,Electronic,0
48744,15,71515,Electronic,0
48745,15,71516,Electronic,0
48830,11,71617,Rock,7
48833,11,71620,Rock,7
48835,11,71622,Rock,7
48894,8,71690,Hip-Hop,3
48895,8,71691,Hip-Hop,3
48896,8,71692,Hip-Hop,3
48897,8,71693,Hip-Hop,3
48898,8,71694,Hip-Hop,3
48899,8,71695,Hip-Hop,3
48913,1,71709,Pop,6
48915,1,71711,Rock,7
48918,1,71714,Rock,7
48919,1,71715,Rock,7
48922,1,71719,Rock,7
48924,1,71721,Rock,7
48925,1,71722,Folk,2
49000,23,71822,Electronic,0
49054,3,71884,Experimental,1
49055,3,71885,Experimental,1
49081,19,71937,Rock,7
49082,19,71938,Rock,7
49188,14,72046,Folk,2
49189,14,72047,Folk,2
49192,14,72050,Folk,2
49198,14,72056,Folk,2
49200,14,72058,Folk,2
49201,14,72059,Folk,2
49206,5,72064,Rock,7
49209,10,72067,Electronic,0
49210,10,72068,Electronic,0
49211,10,72069,Electronic,0
49212,10,72070,Electronic,0
49213,10,72071,Electronic,0
49214,10,72072,Electronic,0
49215,10,72073,Electronic,0
49216,10,72074,Electronic,0
49217,10,72075,Electronic,0
49218,10,72076,Electronic,0
49252,8,72129,Hip-Hop,3
49253,8,72130,Hip-Hop,3
49254,8,72131,Hip-Hop,3
49257,8,72134,Hip-Hop,3
49258,8,72135,Hip-Hop,3
49259,8,72136,Hip-Hop,3
49260,4,72146,Experimental,1
49263,4,72149,Experimental,1
49283,9,72200,Electronic,0
49288,9,72206,Electronic,0
49291,9,72210,Electronic,0
49294,9,72215,Electronic,0
49301,6,72232,Electronic,0
49302,6,72233,Electronic,0
49303,1,72234,Hip-Hop,3
49340,6,72287,Rock,7
49341,6,72288,Rock,7
49342,6,72289,Rock,7
49343,6,72290,Rock,7
49494,8,72456,Rock,7
49501,19,72468,Hip-Hop,3
49506,19,72476,Pop,6
49507,19,72477,Electronic,0
49538,9,72513,Rock,7
49539,9,72514,Pop,6
49571,24,72562,Folk,2
49573,24,72565,Folk,2
49575,24,72570,Folk,2
49600,14,72604,Electronic,0
49601,3,72605,Folk,2
49603,3,72607,Folk,2
49608,24,72612,Folk,2
49731,12,72738,Rock,7
49774,10,72781,Hip-Hop,3
49775,10,72782,Hip-Hop,3
49776,10,72783,Hip-Hop,3
49777,10,72784,Hip-Hop,3
49778,10,72785,Hip-Hop,3
49779,10,72786,Hip-Hop,3
49780,10,72787,Hip-Hop,3
49781,10,72788,Hip-Hop,3
49782,10,72789,Hip-Hop,3
49783,10,72790,Hip-Hop,3
49805,8,72926,Experimental,1
49806,8,72927,Experimental,1
49807,8,72928,Experimental,1
49808,8,72930,Experimental,1
49900,7,73087,Pop,6
49912,12,73099,Experimental,1
49913,12,73100,Experimental,1
49929,3,73123,Electronic,0
49930,3,73124,Electronic,0
49931,3,73125,Electronic,0
49957,8,73169,Folk,2
49958,8,73170,Folk,2
49959,8,73171,Folk,2
49960,8,73172,Folk,2
49962,8,73174,Folk,2
49963,8,73175,Folk,2
49977,17,73192,Rock,7
49978,17,73193,Rock,7
50081,7,73306,Rock,7
50084,7,73309,Rock,7
50093,9,73318,Rock,7
50110,11,73335,Electronic,0
50115,11,73340,Electronic,0
50116,11,73341,Electronic,0
50117,11,73342,Electronic,0
50118,11,73343,Electronic,0
50119,11,73344,Electronic,0
50130,10,73363,Electronic,0
50132,10,73365,Electronic,0
50133,10,73366,Electronic,0
50134,10,73367,Electronic,0
50135,10,73368,Electronic,0
50136,10,73369,Electronic,0
50137,10,73370,Electronic,0
50138,10,73371,Electronic,0
50139,10,73372,Electronic,0
50228,5,73465,Pop,6
50229,5,73466,Pop,6
50230,5,73467,Pop,6
50231,5,73468,Pop,6
50232,5,73469,Pop,6
50247,9,73486,Rock,7
50254,3,73494,Experimental,1
50255,20,73495,Instrumental,4
50274,8,73519,Rock,7
50275,8,73520,Rock,7
50276,8,73521,Rock,7
50277,8,73522,Rock,7
50302,2,73550,Hip-Hop,3
50303,2,73551,Hip-Hop,3
50305,9,73560,Electronic,0
50306,9,73561,Electronic,0
50307,9,73564,Electronic,0
50308,9,73565,Electronic,0
50309,36,73566,Folk,2
50310,36,73568,Folk,2
50312,36,73572,Folk,2
50313,36,73573,Folk,2
50314,36,73580,Folk,2
50316,36,73584,Folk,2
50317,36,73585,Folk,2
50318,36,73587,Folk,2
50337,33,73658,Folk,2
50342,33,73675,Folk,2
50371,20,73760,International,5
50372,20,73761,International,5
50373,20,73762,International,5
50374,20,73763,International,5
50375,20,73764,International,5
50376,20,73765,International,5
50377,20,73766,International,5
50378,20,73767,International,5
50379,20,73768,International,5
50380,20,73769,International,5
50381,20,73770,International,5
50382,20,73771,International,5
50383,20,73772,International,5
50384,20,73773,International,5
50385,20,73774,International,5
50386,20,73775,International,5
50387,20,73776,International,5
50388,20,73777,International,5
50389,20,73778,International,5
50390,20,73779,International,5
50399,3,73792,Pop,6
50404,33,73797,Folk,2
50423,4,73819,Experimental,1
50424,4,73820,Experimental,1
50425,4,73821,Experimental,1
50426,4,73822,Experimental,1
50502,2,73921,Pop,6
50568,5,74002,Pop,6
50785,11,74302,Experimental,1
50827,4,74347,Experimental,1
50828,8,74348,Rock,7
50842,7,74362,Electronic,0
50845,7,74365,Electronic,0
50849,24,74370,Experimental,1
50850,24,74371,Experimental,1
50851,24,74372,Experimental,1
50852,24,74373,Experimental,1
50853,24,74374,Experimental,1
50854,24,74375,Experimental,1
50855,24,74376,Experimental,1
50856,24,74377,Experimental,1
50857,24,74378,Experimental,1
50858,24,74380,Experimental,1
50859,24,74381,Experimental,1
50860,24,74382,Experimental,1
50861,24,74383,Experimental,1
50862,24,74384,Experimental,1
50863,24,74385,Experimental,1
50864,24,74386,Experimental,1
50865,24,74387,Experimental,1
50866,24,74388,Experimental,1
50867,24,74389,Experimental,1
50868,24,74390,Experimental,1
50869,24,74391,Experimental,1
50870,24,74392,Experimental,1
50871,24,74393,Experimental,1
50898,27,74421,Folk,2
50922,27,74445,Folk,2
50990,4,74546,Folk,2
51049,6,74669,Rock,7
51051,6,74671,Rock,7
51077,6,74706,Rock,7
51201,13,74908,Rock,7
51219,22,74937,Folk,2
51223,3,74942,Folk,2
51225,22,74945,Pop,6
51234,9,74954,Hip-Hop,3
51235,9,74955,Hip-Hop,3
51239,3,74959,Experimental,1
51240,3,74960,Experimental,1
51450,6,75194,Pop,6
51467,19,75211,Rock,7
51477,8,75221,Rock,7
51486,10,75230,Rock,7
51534,10,75304,Folk,2
51538,9,75310,Pop,6
51542,9,75314,Pop,6
51545,9,75317,Pop,6
51589,11,75371,Hip-Hop,3
51590,11,75372,Hip-Hop,3
51591,11,75373,Hip-Hop,3
51592,11,75374,Hip-Hop,3
51593,11,75375,Hip-Hop,3
51594,11,75376,Hip-Hop,3
51595,11,75377,Hip-Hop,3
51596,11,75378,Hip-Hop,3
51597,11,75379,Hip-Hop,3
51598,11,75380,Hip-Hop,3
51599,11,75381,Hip-Hop,3
51601,22,75383,Hip-Hop,3
51604,22,75386,Hip-Hop,3
51607,22,75389,Hip-Hop,3
51608,22,75390,Hip-Hop,3
51609,22,75391,Hip-Hop,3
51611,22,75393,Hip-Hop,3
51613,22,75395,Hip-Hop,3
51614,22,75396,Hip-Hop,3
51615,22,75398,Hip-Hop,3
51616,22,75399,Hip-Hop,3
51618,22,75401,Hip-Hop,3
51620,22,75403,Hip-Hop,3
51629,17,75412,Hip-Hop,3
51632,17,75415,Hip-Hop,3
51634,17,75417,Hip-Hop,3
51635,17,75418,Hip-Hop,3
51636,17,75419,Hip-Hop,3
51637,17,75420,Hip-Hop,3
51642,17,75425,Hip-Hop,3
51644,17,75427,Hip-Hop,3
51645,17,75428,Hip-Hop,3
51646,15,75429,Instrumental,4
51647,15,75430,Instrumental,4
51648,15,75431,Instrumental,4
51649,15,75432,Instrumental,4
51650,15,75433,Instrumental,4
51651,15,75434,Instrumental,4
51652,15,75435,Instrumental,4
51653,15,75436,Instrumental,4
51654,15,75437,Instrumental,4
51655,15,75438,Instrumental,4
51656,15,75439,Instrumental,4
51657,15,75440,Instrumental,4
51658,15,75441,Instrumental,4
51659,15,75442,Instrumental,4
51660,15,75443,Instrumental,4
51799,8,75607,Instrumental,4
51804,8,75612,Instrumental,4
51862,3,75692,Pop,6
51909,11,75745,Hip-Hop,3
51910,11,75746,Hip-Hop,3
51911,11,75747,Hip-Hop,3
51912,11,75748,Hip-Hop,3
51913,11,75749,Hip-Hop,3
51914,11,75750,Hip-Hop,3
51915,11,75751,Hip-Hop,3
51916,11,75752,Hip-Hop,3
51918,11,75754,Hip-Hop,3
51919,11,75755,Hip-Hop,3
51921,9,75762,Electronic,0
51922,9,75763,Electronic,0
51923,9,75764,Electronic,0
51935,7,75782,Rock,7
51936,7,75783,Rock,7
51937,7,75784,Rock,7
51938,7,75785,Rock,7
51939,7,75786,Rock,7
51940,7,75787,Rock,7
51941,7,75788,Rock,7
51992,26,75844,Folk,2
52010,26,75862,Folk,2
52014,26,75866,Folk,2
52017,26,75869,Folk,2
52030,8,75883,Folk,2
52050,12,75903,Rock,7
52055,12,75908,Rock,7
52071,13,75925,Hip-Hop,3
52072,13,75926,Hip-Hop,3
52073,13,75927,Hip-Hop,3
52074,13,75928,Hip-Hop,3
52075,13,75929,Hip-Hop,3
52076,13,75930,Hip-Hop,3
52077,13,75931,Hip-Hop,3
52078,13,75932,Hip-Hop,3
52079,13,75933,Hip-Hop,3
52080,13,75935,Hip-Hop,3
52081,13,75936,Hip-Hop,3
52082,13,75937,Hip-Hop,3
52108,5,75975,Experimental,1
52161,18,76036,Experimental,1
52180,14,76069,International,5
52182,14,76071,International,5
52183,14,76072,International,5
52184,14,76073,International,5
52185,14,76074,International,5
52186,14,76075,International,5
52187,14,76076,International,5
52188,14,76077,International,5
52189,14,76078,International,5
52190,14,76079,International,5
52224,5,76121,Rock,7
52231,4,76128,Pop,6
52232,4,76129,Pop,6
52233,4,76130,Pop,6
52234,4,76131,Pop,6
52431,3,76363,Instrumental,4
52442,7,76375,Experimental,1
52447,7,76381,Experimental,1
52485,5,76437,Folk,2
52488,5,76440,Folk,2
52661,19,76654,Electronic,0
52666,19,76659,Electronic,0
52921,10,77517,Experimental,1
52923,10,77519,Experimental,1
52925,10,77521,Experimental,1
52926,10,77522,Experimental,1
52927,10,77523,Experimental,1
52954,15,77564,Pop,6
52961,15,77571,Hip-Hop,3
52962,15,77572,Pop,6
53079,21,77952,Electronic,0
53096,27,78038,Experimental,1
53148,6,78156,Hip-Hop,3
53161,2,78213,Folk,2
53217,11,78516,Hip-Hop,3
53255,10,78833,Hip-Hop,3
53256,10,78834,Hip-Hop,3
53261,10,78839,Hip-Hop,3
53263,10,78841,Hip-Hop,3
53265,10,78843,Hip-Hop,3
53267,10,78845,Hip-Hop,3
53269,10,78847,Hip-Hop,3
53270,10,78848,Hip-Hop,3
53271,10,78849,Hip-Hop,3
53272,10,78850,Hip-Hop,3
53273,10,78851,Hip-Hop,3
53274,10,78852,Hip-Hop,3
53289,20,78984,Hip-Hop,3
53303,20,78998,Hip-Hop,3
53311,9,79087,Experimental,1
53559,10,79575,Rock,7
53574,8,79593,Folk,2
53581,4,79605,Electronic,0
53582,4,79606,Electronic,0
53585,12,79610,Hip-Hop,3
53591,12,79616,Hip-Hop,3
53681,8,79741,Pop,6
53852,16,79973,Experimental,1
53854,16,79975,Experimental,1
53856,16,79977,Experimental,1
53857,16,79978,Experimental,1
53862,12,79985,Folk,2
53863,12,79986,Folk,2
53864,12,79988,Folk,2
53866,12,79990,Folk,2
53871,12,79995,Folk,2
53875,6,80000,Folk,2
53876,6,80001,Folk,2
53877,6,80002,Folk,2
53878,6,80003,Folk,2
53879,6,80004,Folk,2
53880,6,80005,Folk,2
53908,7,80035,Rock,7
54076,11,80293,Hip-Hop,3
54089,16,80341,International,5
54094,10,80351,International,5
54116,9,80389,Instrumental,4
54120,9,80402,Instrumental,4
54167,6,80515,Instrumental,4
54168,6,80516,Instrumental,4
54169,6,80517,Instrumental,4
54170,6,80518,Instrumental,4
54171,6,80519,Instrumental,4
54172,6,80520,Instrumental,4
54247,22,80611,Experimental,1
54298,9,80680,International,5
54304,9,80686,International,5
54305,9,80687,International,5
54306,5,80693,International,5
54307,5,80694,International,5
54308,5,80695,International,5
54309,5,80696,International,5
54310,5,80697,International,5
54339,6,80751,International,5
54341,6,80753,International,5
54342,6,80754,International,5
54343,6,80755,International,5
54344,6,80756,International,5
54345,10,80758,International,5
54346,10,80765,International,5
54347,10,80766,International,5
54353,5,80772,International,5
54354,5,80773,International,5
54355,5,80774,International,5
54356,5,80775,International,5
54357,5,80776,International,5
54374,9,80793,Electronic,0
54403,4,80833,Electronic,0
54404,4,80834,Electronic,0
54405,4,80835,Electronic,0
54406,4,80836,Electronic,0
54585,15,81033,Folk,2
54588,15,81037,Folk,2
54620,1,81071,Experimental,1
54631,9,81082,Folk,2
54632,9,81083,Folk,2
54633,9,81084,Folk,2
54634,9,81085,Folk,2
54663,11,81189,Experimental,1
54666,4,81193,Electronic,0
54667,4,81194,Electronic,0
54668,4,81195,Electronic,0
54776,8,81362,Experimental,1
54779,8,81365,Experimental,1
54817,13,81436,Instrumental,4
54838,21,81457,Instrumental,4
54865,16,81485,Instrumental,4
54871,35,81491,Instrumental,4
54892,35,81512,Instrumental,4
54903,35,81523,Instrumental,4
54923,31,81543,Instrumental,4
54933,31,81554,Instrumental,4
54934,31,81555,Instrumental,4
54944,13,81565,Instrumental,4
54955,13,81576,Instrumental,4
54965,18,81586,Instrumental,4
54976,15,81600,Instrumental,4
54986,13,81612,Instrumental,4
54987,13,81613,Instrumental,4
54997,13,81623,Instrumental,4
55010,25,81638,Instrumental,4
55021,25,81650,Instrumental,4
55031,25,81660,Instrumental,4
55152,25,81781,Instrumental,4
55153,25,81782,Instrumental,4
55163,25,81792,Instrumental,4
55173,11,81802,Instrumental,4
55174,11,81803,Instrumental,4
55185,10,81814,Instrumental,4
55239,36,81868,Electronic,0
55260,12,81895,Experimental,1
55289,9,81938,Folk,2
55296,9,81945,Folk,2
55297,9,81946,Folk,2
55332,34,81988,Instrumental,4
55343,34,81999,Instrumental,4
55500,1,82157,Instrumental,4
55573,18,82231,Experimental,1
55579,18,82237,Experimental,1
55584,9,82242,Experimental,1
55592,9,82250,Experimental,1
55727,5,82410,Experimental,1
55777,8,82462,Rock,7
55779,8,82464,Rock,7
55796,11,82505,Folk,2
55798,11,82507,Folk,2
55891,4,82628,International,5
55892,4,82629,International,5
55893,4,82630,International,5
55894,4,82631,International,5
56002,11,82778,Hip-Hop,3
56004,11,82780,Hip-Hop,3
56067,10,82881,Experimental,1
56072,10,82886,Experimental,1
56076,10,82890,Experimental,1
56078,7,82892,Folk,2
56079,7,82893,Folk,2
56100,20,82914,Instrumental,4
56101,20,82915,Instrumental,4
56102,20,82916,Instrumental,4
56103,20,82917,Instrumental,4
56104,20,82918,Instrumental,4
56105,20,82919,Instrumental,4
56106,20,82920,Instrumental,4
56107,20,82921,Instrumental,4
56108,20,82928,Instrumental,4
56109,20,82929,Instrumental,4
56110,20,82930,Instrumental,4
56111,20,82931,Instrumental,4
56112,20,82932,Instrumental,4
56502,5,83437,Folk,2
56503,5,83438,Folk,2
56504,5,83439,Folk,2
56505,5,83440,Folk,2
56549,7,83507,Pop,6
56550,7,83509,Pop,6
56551,7,83511,Pop,6
56552,7,83512,Pop,6
56580,11,83558,Hip-Hop,3
56606,6,83600,Instrumental,4
56618,6,83612,Instrumental,4
56619,6,83613,Instrumental,4
56717,15,83715,Hip-Hop,3
56719,15,83717,Hip-Hop,3
56720,15,83718,Hip-Hop,3
56721,15,83719,Hip-Hop,3
56784,4,83789,Rock,7
56785,4,83790,Rock,7
56786,4,83791,Rock,7
56879,20,83898,Experimental,1
56884,20,83903,Experimental,1
56887,20,83906,Experimental,1
56889,20,83908,Experimental,1
56892,20,83911,Experimental,1
56894,20,83913,Experimental,1
56915,20,83954,Experimental,1
